algorithm,n_people,cohesion,iteration,score,time
annealingFromFluent,300,20,84,11521.78,5.302741765975952
annealingFromFluent,300,20,85,12160.22,5.364516496658325
annealingFromFluent,300,20,86,11717.27,5.015092372894287
annealingFromFluent,300,20,87,12187.1,5.191646099090576
annealingFromFluent,300,20,88,11950.38,5.219113111495972
annealingFromFluent,300,20,89,12077.45,5.284839630126953
annealingFromFluent,300,20,90,11792.25,5.2560460567474365
annealingFromFluent,300,20,91,11872.79,5.382153511047363
annealingFromFluent,300,20,92,12281.71,5.282394886016846
annealingFromFluent,300,20,93,11721.11,5.188180446624756
annealingFromFluent,300,20,94,11928.09,5.245512962341309
annealingFromFluent,300,20,95,12281.49,5.257766962051392
annealingFromFluent,300,20,96,11644.73,5.261731386184692
annealingFromFluent,300,20,97,12087.19,5.334778070449829
annealingFromFluent,300,20,98,11612.08,5.323131799697876
annealingFromFluent,300,20,99,11932.95,5.302450656890869
annealingFromFluent,300,30,0,11754.57,5.085370779037476
annealingFromFluent,300,30,1,12655.11,5.265734434127808
annealingFromFluent,300,30,2,12448.11,5.0709826946258545
annealingFromFluent,300,30,3,11696.96,4.9426915645599365
annealingFromFluent,300,30,4,12101.03,5.082289695739746
annealingFromFluent,300,30,5,12858.29,5.1943747997283936
annealingFromFluent,300,30,6,11746.98,4.862407922744751
annealingFromFluent,300,30,7,12289.99,4.970766305923462
annealingFromFluent,300,30,8,12213.88,5.141035795211792
annealingFromFluent,300,30,9,12452.31,4.994616508483887
annealingFromFluent,300,30,10,12575.88,5.096546649932861
annealingFromFluent,300,30,11,12412.97,5.112406492233276
annealingFromFluent,300,30,12,12420.75,4.896119832992554
annealingFromFluent,300,30,13,12635.82,5.139955759048462
annealingFromFluent,300,30,14,12706.08,5.158144235610962
annealingFromFluent,300,30,15,12195.12,5.316073894500732
annealingFromFluent,300,30,16,12357.31,5.063521862030029
annealingFromFluent,300,30,17,12762.72,5.2800984382629395
annealingFromFluent,300,30,18,12672.0,5.002760171890259
annealingFromFluent,300,30,19,12250.98,4.952715158462524
annealingFromFluent,300,30,20,12354.63,5.02561092376709
annealingFromFluent,300,30,21,12644.58,5.173852920532227
annealingFromFluent,300,30,22,12875.97,4.91277551651001
annealingFromFluent,300,30,23,12165.47,5.1276445388793945
annealingFromFluent,300,30,24,12617.37,5.1547441482543945
annealingFromFluent,300,30,25,12673.4,5.14982533454895
annealingFromFluent,300,30,26,11895.79,4.994839191436768
annealingFromFluent,300,30,27,12392.22,5.160980224609375
annealingFromFluent,300,30,28,11651.46,5.184576034545898
annealingFromFluent,300,30,29,12066.37,5.113966941833496
annealingFromFluent,300,30,30,12212.79,5.003809690475464
annealingFromFluent,300,30,31,12705.67,4.955069303512573
annealingFromFluent,300,30,32,12716.74,5.010545015335083
annealingFromFluent,300,30,33,12547.23,5.223381757736206
annealingFromFluent,300,30,34,12390.14,5.135801792144775
annealingFromFluent,300,30,35,11995.48,4.867411136627197
annealingFromFluent,300,30,36,12259.92,4.9297966957092285
annealingFromFluent,300,30,37,12069.87,4.913862943649292
annealingFromFluent,300,30,38,12545.96,5.143948554992676
annealingFromFluent,300,30,39,12991.88,4.9649338722229
annealingFromFluent,300,30,40,12313.73,5.124513626098633
annealingFromFluent,300,30,41,12525.79,5.178911924362183
annealingFromFluent,300,30,42,12544.21,5.03494668006897
annealingFromFluent,300,30,43,12298.03,5.082623481750488
annealingFromFluent,300,30,44,12718.78,5.0370728969573975
annealingFromFluent,300,30,45,12435.3,5.003178119659424
annealingFromFluent,300,30,46,12249.27,4.999235153198242
annealingFromFluent,300,30,47,12133.59,5.075866460800171
annealingFromFluent,300,30,48,12131.0,5.207367897033691
annealingFromFluent,300,30,49,12522.45,4.916362524032593
annealingFromFluent,300,30,50,12621.33,5.26915717124939
annealingFromFluent,300,30,51,12601.11,4.9679670333862305
annealingFromFluent,300,30,52,12394.85,5.0320281982421875
annealingFromFluent,300,30,53,12555.79,4.880490064620972
annealingFromFluent,300,30,54,12231.38,5.148805141448975
annealingFromFluent,300,30,55,12409.14,5.12272572517395
annealingFromFluent,300,30,56,12859.21,5.028274059295654
annealingFromFluent,300,30,57,12271.91,5.0945725440979
annealingFromFluent,300,30,58,12191.82,4.8434906005859375
annealingFromFluent,300,30,59,12421.6,5.217499732971191
annealingFromFluent,300,30,60,12270.29,4.831573486328125
annealingFromFluent,300,30,61,12421.72,4.990856170654297
annealingFromFluent,300,30,62,11687.45,5.1207404136657715
annealingFromFluent,300,30,63,12885.15,4.937697887420654
annealingFromFluent,300,30,64,12493.84,5.097636699676514
annealingFromFluent,300,30,65,12331.07,5.041897773742676
annealingFromFluent,300,30,66,11866.4,5.111273527145386
annealingFromFluent,300,30,67,12424.4,5.034903049468994
annealingFromFluent,300,30,68,12842.85,4.988310813903809
annealingFromFluent,300,30,69,12227.13,5.010544538497925
annealingFromFluent,300,30,70,12695.81,5.052260637283325
annealingFromFluent,300,30,71,12835.62,4.936768293380737
annealingFromFluent,300,30,72,12247.96,4.993234157562256
annealingFromFluent,300,30,73,12601.26,5.348269701004028
annealingFromFluent,300,30,74,12189.44,4.879725456237793
annealingFromFluent,300,30,75,11707.57,4.88765811920166
annealingFromFluent,300,30,76,12029.64,5.214163303375244
annealingFromFluent,300,30,77,12404.4,5.033838510513306
annealingFromFluent,300,30,78,12517.7,5.020080089569092
annealingFromFluent,300,30,79,12608.68,5.052046298980713
annealingFromFluent,300,30,80,12204.9,5.017983675003052
annealingFromFluent,300,30,81,12773.49,5.023116588592529
annealingFromFluent,300,30,82,12220.53,5.067430734634399
annealingFromFluent,300,30,83,12342.73,4.955535173416138
annealingFromFluent,300,30,84,11742.28,4.873509168624878
annealingFromFluent,300,30,85,12439.88,5.0900890827178955
annealingFromFluent,300,30,86,12193.93,5.000765085220337
annealingFromFluent,300,30,87,12544.76,5.0079569816589355
annealingFromFluent,300,30,88,12271.53,4.967751502990723
annealingFromFluent,300,30,89,12488.71,5.024629354476929
annealingFromFluent,300,30,90,12303.22,5.1300740242004395
annealingFromFluent,300,30,91,12138.18,5.211793661117554
annealingFromFluent,300,30,92,12990.46,4.945240020751953
annealingFromFluent,300,30,93,12237.35,4.927240610122681
annealingFromFluent,300,30,94,12769.45,5.039559364318848
annealingFromFluent,300,30,95,12554.49,4.954597234725952
annealingFromFluent,300,30,96,12248.81,5.109067916870117
annealingFromFluent,300,30,97,12572.43,5.042151212692261
annealingFromFluent,300,30,98,12546.95,5.112397909164429
annealingFromFluent,300,30,99,12330.95,4.911863327026367
annealingFromFluent,300,40,0,11935.34,4.845407962799072
annealingFromFluent,300,40,1,12533.89,4.887308359146118
annealingFromFluent,300,40,2,13238.49,4.908863067626953
annealingFromFluent,300,40,3,11995.09,5.087843418121338
annealingFromFluent,300,40,4,12723.57,4.843080997467041
annealingFromFluent,300,40,5,13504.17,4.730609893798828
annealingFromFluent,300,40,6,12301.69,4.786736249923706
annealingFromFluent,300,40,7,12550.72,4.69083833694458
annealingFromFluent,300,40,8,12572.23,4.79332423210144
annealingFromFluent,300,40,9,12477.62,4.757381439208984
annealingFromFluent,300,40,10,12929.86,4.783013343811035
annealingFromFluent,300,40,11,13078.32,4.908207654953003
annealingFromFluent,300,40,12,12560.77,4.8255815505981445
annealingFromFluent,300,40,13,12900.67,4.8730854988098145
annealingFromFluent,300,40,14,12728.37,5.017162322998047
annealingFromFluent,300,40,15,12755.36,4.814671516418457
annealingFromFluent,300,40,16,12757.76,5.0054638385772705
annealingFromFluent,300,40,17,13299.66,4.7830915451049805
annealingFromFluent,300,40,18,13129.33,4.767534255981445
annealingFromFluent,300,40,19,12616.83,4.783254623413086
annealingFromFluent,300,40,20,12801.73,5.013536214828491
annealingFromFluent,300,40,21,13261.2,4.876618146896362
annealingFromFluent,300,40,22,13215.52,4.959480285644531
annealingFromFluent,300,40,23,12441.46,4.934864044189453
annealingFromFluent,300,40,24,12774.27,4.8214271068573
annealingFromFluent,300,40,25,13232.87,5.015168905258179
annealingFromFluent,300,40,26,12477.81,5.001648902893066
annealingFromFluent,300,40,27,13193.86,4.983656644821167
annealingFromFluent,300,40,28,11997.5,4.801732778549194
annealingFromFluent,300,40,29,12672.29,4.845993518829346
annealingFromFluent,300,40,30,12783.4,5.056580543518066
annealingFromFluent,300,40,31,13731.34,4.924712181091309
annealingFromFluent,300,40,32,12712.45,4.9426915645599365
annealingFromFluent,300,40,33,12923.68,5.031472444534302
annealingFromFluent,300,40,34,12926.53,4.798833131790161
annealingFromFluent,300,40,35,12401.03,4.99582314491272
annealingFromFluent,300,40,36,13135.13,4.759081840515137
annealingFromFluent,300,40,37,12628.9,4.7511537075042725
annealingFromFluent,300,40,38,13095.0,4.843511343002319
annealingFromFluent,300,40,39,13178.8,5.018916130065918
annealingFromFluent,300,40,40,13243.59,4.792612075805664
annealingFromFluent,300,40,41,13129.64,4.918450355529785
annealingFromFluent,300,40,42,13018.54,4.8727803230285645
annealingFromFluent,300,40,43,12317.12,4.754673719406128
annealingFromFluent,300,40,44,13185.23,4.77252721786499
annealingFromFluent,300,40,45,12677.54,4.943507194519043
annealingFromFluent,300,40,46,12797.1,4.877430438995361
annealingFromFluent,300,40,47,12626.15,4.940221071243286
annealingFromFluent,300,40,48,12632.52,4.777803421020508
annealingFromFluent,300,40,49,12848.5,4.821352958679199
annealingFromFluent,300,40,50,13277.4,4.856289625167847
annealingFromFluent,300,40,51,13072.23,4.827849388122559
annealingFromFluent,300,40,52,12856.61,4.805986404418945
annealingFromFluent,300,40,53,12900.77,4.772515773773193
annealingFromFluent,300,40,54,12436.67,4.849286079406738
annealingFromFluent,300,40,55,13101.16,4.974837303161621
annealingFromFluent,300,40,56,12892.85,4.999058961868286
annealingFromFluent,300,40,57,12593.17,4.794001579284668
annealingFromFluent,300,40,58,12491.24,4.7061076164245605
annealingFromFluent,300,40,59,13010.21,5.089648246765137
annealingFromFluent,300,40,60,12515.58,4.7945709228515625
annealingFromFluent,300,40,61,13178.07,4.862350702285767
annealingFromFluent,300,40,62,12350.44,4.874634027481079
annealingFromFluent,300,40,63,12933.06,4.848430395126343
annealingFromFluent,300,40,64,13120.98,4.83191442489624
annealingFromFluent,300,40,65,13054.2,4.866529941558838
annealingFromFluent,300,40,66,12235.74,4.7975568771362305
annealingFromFluent,300,40,67,12943.49,4.959948539733887
annealingFromFluent,300,40,68,13458.93,4.990832328796387
annealingFromFluent,300,40,69,12871.01,5.1349711418151855
annealingFromFluent,300,40,70,13327.61,4.786084413528442
annealingFromFluent,300,40,71,13298.2,4.893733263015747
annealingFromFluent,300,40,72,13454.93,4.76473331451416
annealingFromFluent,300,40,73,12986.2,4.86366605758667
annealingFromFluent,300,40,74,12880.14,5.0108702182769775
annealingFromFluent,300,40,75,12182.8,4.819279670715332
annealingFromFluent,300,40,76,12901.0,4.823933839797974
annealingFromFluent,300,40,77,12609.87,4.755077600479126
annealingFromFluent,300,40,78,12786.59,4.726277589797974
annealingFromFluent,300,40,79,13270.48,4.85415506362915
annealingFromFluent,300,40,80,12903.3,4.911073923110962
annealingFromFluent,300,40,81,12776.98,4.757834434509277
annealingFromFluent,300,40,82,12640.43,5.027964115142822
annealingFromFluent,300,40,83,12950.1,4.686877489089966
annealingFromFluent,300,40,84,11847.29,4.979440450668335
annealingFromFluent,300,40,85,12722.62,4.920600414276123
annealingFromFluent,300,40,86,12646.59,4.67481255531311
annealingFromFluent,300,40,87,13083.63,5.064455509185791
annealingFromFluent,300,40,88,12561.04,4.754258155822754
annealingFromFluent,300,40,89,13088.62,4.9214537143707275
annealingFromFluent,300,40,90,12322.32,4.881371974945068
annealingFromFluent,300,40,91,12541.27,4.951216220855713
annealingFromFluent,300,40,92,13281.95,4.7672460079193115
annealingFromFluent,300,40,93,12515.59,4.746484279632568
