algorithm,timelimit,n_people,cohesion,iteration,score,time
annealingFromFluent,0.1,300,40,23,12441.46,0.7197694778442383
annealingFromFluent,0.1,300,40,24,12774.27,0.7927224636077881
annealingFromFluent,0.1,300,40,25,13232.87,0.863227128982544
annealingFromFluent,0.1,300,40,26,12477.81,0.8483352661132812
annealingFromFluent,0.1,300,40,27,13193.86,0.9792394638061523
annealingFromFluent,0.1,300,40,28,11997.5,0.7379875183105469
annealingFromFluent,0.1,300,40,29,12672.29,0.7497777938842773
annealingFromFluent,0.1,300,40,30,12783.4,0.986220121383667
annealingFromFluent,0.1,300,40,31,13731.34,0.8439202308654785
annealingFromFluent,0.1,300,40,32,12712.45,0.794492244720459
annealingFromFluent,0.1,300,40,33,12923.68,1.0329840183258057
annealingFromFluent,0.1,300,40,34,12926.53,0.7562885284423828
annealingFromFluent,0.1,300,40,35,12401.03,0.9240334033966064
annealingFromFluent,0.1,300,40,36,13135.13,0.7039144039154053
annealingFromFluent,0.1,300,40,37,12628.9,0.7027454376220703
annealingFromFluent,0.1,300,40,38,13095.0,0.7672357559204102
annealingFromFluent,0.1,300,40,39,13178.8,0.8321452140808105
annealingFromFluent,0.1,300,40,40,13243.59,0.730987548828125
annealingFromFluent,0.1,300,40,41,13129.64,0.8835804462432861
annealingFromFluent,0.1,300,40,42,13018.54,0.7738935947418213
annealingFromFluent,0.1,300,40,43,12317.12,0.7300758361816406
annealingFromFluent,0.1,300,40,44,13185.23,0.7253506183624268
annealingFromFluent,0.1,300,40,45,12677.54,0.8054375648498535
annealingFromFluent,0.1,300,40,46,12797.1,0.8601491451263428
annealingFromFluent,0.1,300,40,47,12626.15,0.8210501670837402
annealingFromFluent,0.1,300,40,48,12632.52,0.708367109298706
annealingFromFluent,0.1,300,40,49,12848.5,0.7528493404388428
annealingFromFluent,0.1,300,40,50,13277.4,0.8352580070495605
annealingFromFluent,0.1,300,40,51,13072.23,0.8345634937286377
annealingFromFluent,0.1,300,40,52,12856.61,0.7176463603973389
annealingFromFluent,0.1,300,40,53,12900.77,0.7493588924407959
annealingFromFluent,0.1,300,40,54,12436.67,0.73209547996521
annealingFromFluent,0.1,300,40,55,13101.16,0.91693115234375
annealingFromFluent,0.1,300,40,56,12892.85,0.970740795135498
annealingFromFluent,0.1,300,40,57,12593.17,0.7250356674194336
annealingFromFluent,0.1,300,40,58,12491.24,0.6956281661987305
annealingFromFluent,0.1,300,40,59,13010.21,1.0519449710845947
annealingFromFluent,0.1,300,40,60,12515.58,0.7337603569030762
annealingFromFluent,0.1,300,40,61,13178.07,0.7407495975494385
annealingFromFluent,0.1,300,40,62,12350.44,0.7634491920471191
annealingFromFluent,0.1,300,40,63,12933.06,0.7692403793334961
annealingFromFluent,0.1,300,40,64,13120.98,0.7187676429748535
annealingFromFluent,0.1,300,40,65,13054.2,0.8187437057495117
annealingFromFluent,0.1,300,40,66,12235.74,0.7608890533447266
annealingFromFluent,0.1,300,40,67,12943.49,0.9341874122619629
annealingFromFluent,0.1,300,40,68,13458.93,0.9427704811096191
annealingFromFluent,0.1,300,40,69,12871.01,1.0859589576721191
annealingFromFluent,0.1,300,40,70,13327.61,0.691237211227417
annealingFromFluent,0.1,300,40,71,13298.2,0.7266075611114502
annealingFromFluent,0.1,300,40,72,13454.93,0.7065553665161133
annealingFromFluent,0.1,300,40,73,12986.2,0.8307669162750244
annealingFromFluent,0.1,300,40,74,12880.14,0.995272159576416
annealingFromFluent,0.1,300,40,75,12182.8,0.8001010417938232
annealingFromFluent,0.1,300,40,76,12901.0,0.7331278324127197
annealingFromFluent,0.1,300,40,77,12609.87,0.7069306373596191
annealingFromFluent,0.1,300,40,78,12786.59,0.6757025718688965
annealingFromFluent,0.1,300,40,79,13270.48,0.7234287261962891
annealingFromFluent,0.1,300,40,80,12903.3,0.8075215816497803
annealingFromFluent,0.1,300,40,81,12776.98,0.6881041526794434
annealingFromFluent,0.1,300,40,82,12640.43,0.9602751731872559
annealingFromFluent,0.1,300,40,83,12950.1,0.7006969451904297
annealingFromFluent,0.1,300,40,84,11847.29,0.8159420490264893
annealingFromFluent,0.1,300,40,85,12722.62,0.8929445743560791
annealingFromFluent,0.1,300,40,86,12646.59,0.6654684543609619
annealingFromFluent,0.1,300,40,87,13083.63,0.9773743152618408
annealingFromFluent,0.1,300,40,88,12561.04,0.7069578170776367
annealingFromFluent,0.1,300,40,89,13088.62,0.890012264251709
annealingFromFluent,0.1,300,40,90,12322.32,0.8388493061065674
annealingFromFluent,0.1,300,40,91,12541.27,0.930696964263916
annealingFromFluent,0.1,300,40,92,13281.95,0.6998116970062256
annealingFromFluent,0.1,300,40,93,12515.59,0.7069456577301025
annealingFromFluent,0.1,300,40,94,12849.59,0.8863341808319092
annealingFromFluent,0.1,300,40,95,13102.19,0.7020390033721924
annealingFromFluent,0.1,300,40,96,12310.92,0.8746297359466553
annealingFromFluent,0.1,300,40,97,13282.12,0.763392448425293
annealingFromFluent,0.1,300,40,98,12540.49,0.8303091526031494
annealingFromFluent,0.1,300,40,99,12856.0,0.8506317138671875
annealingFromFluent,0.1,300,50,0,12776.32,0.6468222141265869
annealingFromFluent,0.1,300,50,1,13189.77,0.7292695045471191
annealingFromFluent,0.1,300,50,2,13826.44,0.7090771198272705
annealingFromFluent,0.1,300,50,3,12342.99,0.7181339263916016
annealingFromFluent,0.1,300,50,4,12813.33,0.6595456600189209
annealingFromFluent,0.1,300,50,5,13527.61,0.6722261905670166
annealingFromFluent,0.1,300,50,6,13024.5,0.7027833461761475
annealingFromFluent,0.1,300,50,7,12938.07,0.6103546619415283
annealingFromFluent,0.1,300,50,8,13354.45,0.6098840236663818
annealingFromFluent,0.1,300,50,9,13629.83,0.6112749576568604
annealingFromFluent,0.1,300,50,10,13448.83,0.6044538021087646
annealingFromFluent,0.1,300,50,11,13175.15,0.6878983974456787
annealingFromFluent,0.1,300,50,12,13350.3,0.6806941032409668
annealingFromFluent,0.1,300,50,13,13186.98,0.6834604740142822
annealingFromFluent,0.1,300,50,14,13371.28,0.6910579204559326
annealingFromFluent,0.1,300,50,15,13402.07,0.6543424129486084
annealingFromFluent,0.1,300,50,16,13810.66,0.6986782550811768
annealingFromFluent,0.1,300,50,17,13473.12,0.7464635372161865
annealingFromFluent,0.1,300,50,18,13215.83,0.7609143257141113
annealingFromFluent,0.1,300,50,19,13285.73,0.6323566436767578
annealingFromFluent,0.1,300,50,20,12921.3,0.6721148490905762
annealingFromFluent,0.1,300,50,21,12767.67,0.7637147903442383
annealingFromFluent,0.1,300,50,22,13706.59,0.7029666900634766
annealingFromFluent,0.1,300,50,23,12743.36,0.6789591312408447
annealingFromFluent,0.1,300,50,24,13714.84,0.6566689014434814
annealingFromFluent,0.1,300,50,25,13887.32,0.6259438991546631
annealingFromFluent,0.1,300,50,26,12790.15,0.6421546936035156
annealingFromFluent,0.1,300,50,27,13170.48,0.7126049995422363
annealingFromFluent,0.1,300,50,28,12695.98,0.6543967723846436
annealingFromFluent,0.1,300,50,29,12940.71,0.6981146335601807
annealingFromFluent,0.1,300,50,30,13023.33,0.6332385540008545
annealingFromFluent,0.1,300,50,31,13892.36,0.6483821868896484
annealingFromFluent,0.1,300,50,32,13402.05,0.7002906799316406
annealingFromFluent,0.1,300,50,33,13236.78,0.6703982353210449
annealingFromFluent,0.1,300,50,34,13496.83,0.7573070526123047
annealingFromFluent,0.1,300,50,35,12898.7,0.6775875091552734
annealingFromFluent,0.1,300,50,36,13639.76,0.6685686111450195
annealingFromFluent,0.1,300,50,37,12823.71,0.68605637550354
annealingFromFluent,0.1,300,50,38,13376.89,0.6726737022399902
annealingFromFluent,0.1,300,50,39,13645.52,0.6293766498565674
annealingFromFluent,0.1,300,50,40,13539.91,0.7166776657104492
annealingFromFluent,0.1,300,50,41,13140.6,0.6647062301635742
annealingFromFluent,0.1,300,50,42,12925.42,0.7530474662780762
annealingFromFluent,0.1,300,50,43,13013.53,0.7297372817993164
annealingFromFluent,0.1,300,50,44,13948.68,0.6965124607086182
annealingFromFluent,0.1,300,50,45,13141.7,0.7098517417907715
annealingFromFluent,0.1,300,50,46,13307.01,0.6822307109832764
annealingFromFluent,0.1,300,50,47,13348.73,0.6277937889099121
annealingFromFluent,0.1,300,50,48,12932.92,0.6723639965057373
annealingFromFluent,0.1,300,50,49,13191.64,0.6445357799530029
annealingFromFluent,0.1,300,50,50,13760.07,0.6677038669586182
annealingFromFluent,0.1,300,50,51,13711.15,0.8313460350036621
annealingFromFluent,0.1,300,50,52,13502.9,0.6748974323272705
annealingFromFluent,0.1,300,50,53,13268.38,0.7335631847381592
annealingFromFluent,0.1,300,50,54,12976.3,0.6696493625640869
annealingFromFluent,0.1,300,50,55,13488.73,0.7074363231658936
annealingFromFluent,0.1,300,50,56,13721.14,0.676795244216919
annealingFromFluent,0.1,300,50,57,13375.38,0.6171386241912842
annealingFromFluent,0.1,300,50,58,13114.03,0.649254560470581
annealingFromFluent,0.1,300,50,59,13608.16,0.6361083984375
annealingFromFluent,0.1,300,50,60,13259.96,0.6808972358703613
annealingFromFluent,0.1,300,50,61,13482.59,0.6522483825683594
annealingFromFluent,0.1,300,50,62,12748.3,0.626323938369751
annealingFromFluent,0.1,300,50,63,13762.67,0.6494114398956299
annealingFromFluent,0.1,300,50,64,13142.03,0.6866755485534668
annealingFromFluent,0.1,300,50,65,13223.53,0.7088048458099365
annealingFromFluent,0.1,300,50,66,12677.86,0.6991829872131348
annealingFromFluent,0.1,300,50,67,13264.1,0.7053747177124023
annealingFromFluent,0.1,300,50,68,13807.86,0.8189377784729004
annealingFromFluent,0.1,300,50,69,13198.98,0.7152056694030762
annealingFromFluent,0.1,300,50,70,13734.23,0.6976239681243896
annealingFromFluent,0.1,300,50,71,13762.27,0.676278829574585
annealingFromFluent,0.1,300,50,72,13571.2,0.6612777709960938
annealingFromFluent,0.1,300,50,73,13088.62,0.7391242980957031
annealingFromFluent,0.1,300,50,74,13118.12,0.6831567287445068
annealingFromFluent,0.1,300,50,75,12695.38,0.6990041732788086
annealingFromFluent,0.1,300,50,76,12961.27,0.7280542850494385
annealingFromFluent,0.1,300,50,77,13157.71,0.660696268081665
annealingFromFluent,0.1,300,50,78,13297.84,0.713266134262085
annealingFromFluent,0.1,300,50,79,13243.16,0.7518134117126465
annealingFromFluent,0.1,300,50,80,13313.64,0.7250175476074219
annealingFromFluent,0.1,300,50,81,13285.92,0.6373991966247559
annealingFromFluent,0.1,300,50,82,13401.61,0.6285500526428223
annealingFromFluent,0.1,300,50,83,13183.79,0.6957352161407471
annealingFromFluent,0.1,300,50,84,12364.9,0.7790887355804443
annealingFromFluent,0.1,300,50,85,13432.36,0.7055902481079102
annealingFromFluent,0.1,300,50,86,12895.35,0.6329162120819092
annealingFromFluent,0.1,300,50,87,13691.16,0.6484818458557129
annealingFromFluent,0.1,300,50,88,13166.16,0.7357327938079834
annealingFromFluent,0.1,300,50,89,13063.06,0.6965558528900146
annealingFromFluent,0.1,300,50,90,12786.58,0.6890058517456055
annealingFromFluent,0.1,300,50,91,13087.19,0.8353309631347656
annealingFromFluent,0.1,300,50,92,13708.88,0.6691727638244629
annealingFromFluent,0.1,300,50,93,12997.86,0.7442646026611328
annealingFromFluent,0.1,300,50,94,13420.95,0.6792035102844238
annealingFromFluent,0.1,300,50,95,13378.51,0.7015819549560547
annealingFromFluent,0.1,300,50,96,13062.38,0.644503116607666
annealingFromFluent,0.1,300,50,97,13112.35,0.6423323154449463
annealingFromFluent,0.1,300,50,98,13295.05,0.6600711345672607
annealingFromFluent,0.1,300,50,99,13077.97,0.7406089305877686
annealingFromFluent,0.1,300,60,0,13425.87,0.5878551006317139
annealingFromFluent,0.1,300,60,1,13816.46,0.6869492530822754
annealingFromFluent,0.1,300,60,2,13445.93,0.6486639976501465
annealingFromFluent,0.1,300,60,3,12573.11,0.615792989730835
annealingFromFluent,0.1,300,60,4,13274.24,0.6295156478881836
annealingFromFluent,0.1,300,60,5,13657.19,0.6469967365264893
annealingFromFluent,0.1,300,60,6,13286.18,0.6308958530426025
annealingFromFluent,0.1,300,60,7,13471.28,0.6393251419067383
annealingFromFluent,0.1,300,60,8,13988.88,0.6366398334503174
annealingFromFluent,0.1,300,60,9,13995.81,0.5653131008148193
annealingFromFluent,0.1,300,60,10,13543.35,0.6117532253265381
annealingFromFluent,0.1,300,60,11,13765.39,0.6611299514770508
annealingFromFluent,0.1,300,60,12,13745.38,0.6983535289764404
annealingFromFluent,0.1,300,60,13,13855.66,0.5968952178955078
annealingFromFluent,0.1,300,60,14,13853.37,0.6156134605407715
annealingFromFluent,0.1,300,60,15,13654.61,0.59427809715271
annealingFromFluent,0.1,300,60,16,13345.32,0.6427359580993652
annealingFromFluent,0.1,300,60,17,13436.62,0.6158781051635742
annealingFromFluent,0.1,300,60,18,13343.57,0.6587936878204346
annealingFromFluent,0.1,300,60,19,13507.58,0.5967693328857422
annealingFromFluent,0.1,300,60,20,13371.89,0.6453616619110107
annealingFromFluent,0.1,300,60,21,13376.27,0.6321489810943604
annealingFromFluent,0.1,300,60,22,13859.28,0.6447958946228027
annealingFromFluent,0.1,300,60,23,12928.68,0.633185625076294
annealingFromFluent,0.1,300,60,24,14044.3,0.5695631504058838
annealingFromFluent,0.1,300,60,25,13643.71,0.6458835601806641
annealingFromFluent,0.1,300,60,26,13210.89,0.6606967449188232
annealingFromFluent,0.1,300,60,27,13486.3,0.6532402038574219
annealingFromFluent,0.1,300,60,28,12744.08,0.6420753002166748
annealingFromFluent,0.1,300,60,29,13111.46,0.661574125289917
annealingFromFluent,0.1,300,60,30,13548.7,0.6460435390472412
annealingFromFluent,0.1,300,60,31,14194.26,0.5919294357299805
annealingFromFluent,0.1,300,60,32,13699.18,0.6238842010498047
annealingFromFluent,0.1,300,60,33,13600.83,0.6679589748382568
annealingFromFluent,0.1,300,60,34,13771.6,0.7230556011199951
annealingFromFluent,0.1,300,60,35,13332.16,0.6436045169830322
annealingFromFluent,0.1,300,60,36,13948.12,0.6542978286743164
annealingFromFluent,0.1,300,60,37,13301.83,0.6559638977050781
annealingFromFluent,0.1,300,60,38,13435.06,0.8715057373046875
annealingFromFluent,0.1,300,60,39,14072.57,0.6242916584014893
annealingFromFluent,0.1,300,60,40,13742.81,0.6411619186401367
annealingFromFluent,0.1,300,60,41,13176.31,0.6509873867034912
annealingFromFluent,0.1,300,60,42,13417.37,0.6487514972686768
annealingFromFluent,0.1,300,60,43,13276.46,0.6162066459655762
annealingFromFluent,0.1,300,60,44,14153.5,0.5950963497161865
annealingFromFluent,0.1,300,60,45,13512.67,0.7036752700805664
annealingFromFluent,0.1,300,60,46,13637.13,0.6592519283294678
annealingFromFluent,0.1,300,60,47,13205.67,0.6283700466156006
annealingFromFluent,0.1,300,60,48,13230.45,0.6315882205963135
annealingFromFluent,0.1,300,60,49,13516.06,0.6338326930999756
annealingFromFluent,0.1,300,60,50,13940.66,0.7337627410888672
annealingFromFluent,0.1,300,60,51,13853.92,0.6565840244293213
annealingFromFluent,0.1,300,60,52,13356.6,0.6552033424377441
annealingFromFluent,0.1,300,60,53,13391.88,0.6216492652893066
annealingFromFluent,0.1,300,60,54,12963.25,0.6320915222167969
annealingFromFluent,0.1,300,60,55,13972.17,0.6230533123016357
annealingFromFluent,0.1,300,60,56,14355.03,0.6027755737304688
annealingFromFluent,0.1,300,60,57,13700.31,0.6830027103424072
annealingFromFluent,0.1,300,60,58,13425.58,0.653461217880249
annealingFromFluent,0.1,300,60,59,13386.53,0.5833613872528076
annealingFromFluent,0.1,300,60,60,13100.8,0.6344037055969238
annealingFromFluent,0.1,300,60,61,13877.68,0.6245708465576172
annealingFromFluent,0.1,300,60,62,13543.64,0.6263573169708252
annealingFromFluent,0.1,300,60,63,13827.93,0.6887593269348145
annealingFromFluent,0.1,300,60,64,13392.73,0.6646640300750732
annealingFromFluent,0.1,300,60,65,13749.6,0.6422171592712402
annealingFromFluent,0.1,300,60,66,12787.09,0.6262848377227783
annealingFromFluent,0.1,300,60,67,13584.35,0.6387271881103516
annealingFromFluent,0.1,300,60,68,13758.93,0.6768438816070557
annealingFromFluent,0.1,300,60,69,13266.28,0.5997984409332275
annealingFromFluent,0.1,300,60,70,13669.86,0.6344895362854004
annealingFromFluent,0.1,300,60,71,13348.07,0.6528580188751221
annealingFromFluent,0.1,300,60,72,13821.88,0.6263599395751953
annealingFromFluent,0.1,300,60,73,13562.99,0.6051492691040039
annealingFromFluent,0.1,300,60,74,13688.28,0.629176139831543
annealingFromFluent,0.1,300,60,75,12943.07,0.6305246353149414
annealingFromFluent,0.1,300,60,76,13333.85,0.7096512317657471
annealingFromFluent,0.1,300,60,77,13101.28,0.6111140251159668
annealingFromFluent,0.1,300,60,78,13469.12,0.7047553062438965
annealingFromFluent,0.1,300,60,79,13535.26,0.6592104434967041
annealingFromFluent,0.1,300,60,80,13651.08,0.78305983543396
annealingFromFluent,0.1,300,60,81,13287.57,0.653221845626831
annealingFromFluent,0.1,300,60,82,13454.52,0.6676063537597656
annealingFromFluent,0.1,300,60,83,13739.72,0.6197211742401123
annealingFromFluent,0.1,300,60,84,12388.98,0.6525607109069824
annealingFromFluent,0.1,300,60,85,13815.26,0.6303095817565918
annealingFromFluent,0.1,300,60,86,13091.84,0.6142094135284424
annealingFromFluent,0.1,300,60,87,13448.19,0.6533200740814209
annealingFromFluent,0.1,300,60,88,13275.78,0.6732873916625977
annealingFromFluent,0.1,300,60,89,13645.53,0.5805444717407227
annealingFromFluent,0.1,300,60,90,13116.94,0.659292459487915
annealingFromFluent,0.1,300,60,91,13991.04,0.6513562202453613
annealingFromFluent,0.1,300,60,92,13929.19,0.6033058166503906
annealingFromFluent,0.1,300,60,93,13562.48,0.7032465934753418
annealingFromFluent,0.1,300,60,94,13431.48,0.6894581317901611
annealingFromFluent,0.1,300,60,95,14157.66,0.5625648498535156
annealingFromFluent,0.1,300,60,96,13339.21,0.6102988719940186
annealingFromFluent,0.1,300,60,97,13999.84,0.6431949138641357
annealingFromFluent,0.1,300,60,98,13489.97,0.6719436645507812
annealingFromFluent,0.1,300,60,99,13009.14,0.6846702098846436
annealingFromFluent,0.1,300,70,0,13410.93,0.593494176864624
annealingFromFluent,0.1,300,70,1,13793.71,0.6784365177154541
annealingFromFluent,0.1,300,70,2,13906.36,0.6135492324829102
annealingFromFluent,0.1,300,70,3,12759.89,0.6168801784515381
annealingFromFluent,0.1,300,70,4,13310.9,0.623260498046875
annealingFromFluent,0.1,300,70,5,14062.27,0.621347188949585
annealingFromFluent,0.1,300,70,6,13539.46,0.6375932693481445
annealingFromFluent,0.1,300,70,7,13357.87,0.55959153175354
annealingFromFluent,0.1,300,70,8,14304.54,0.6004395484924316
annealingFromFluent,0.1,300,70,9,14188.47,0.5482313632965088
annealingFromFluent,0.1,300,70,10,13738.86,0.6004459857940674
annealingFromFluent,0.1,300,70,11,13839.02,0.6386749744415283
annealingFromFluent,0.1,300,70,12,13925.38,0.6532316207885742
annealingFromFluent,0.1,300,70,13,13739.03,0.6301436424255371
annealingFromFluent,0.1,300,70,14,13967.13,0.6160118579864502
annealingFromFluent,0.1,300,70,15,13370.04,0.5926885604858398
annealingFromFluent,0.1,300,70,16,13953.03,0.5848338603973389
annealingFromFluent,0.1,300,70,17,14254.22,0.6088612079620361
annealingFromFluent,0.1,300,70,18,13578.62,0.6403031349182129
annealingFromFluent,0.1,300,70,19,13682.79,0.6080834865570068
annealingFromFluent,0.1,300,70,20,13574.83,0.6007845401763916
annealingFromFluent,0.1,300,70,21,13552.44,0.638446569442749
annealingFromFluent,0.1,300,70,22,13675.61,0.6327788829803467
annealingFromFluent,0.1,300,70,23,13399.66,0.6032462120056152
annealingFromFluent,0.1,300,70,24,13915.87,0.613534688949585
annealingFromFluent,0.1,300,70,25,13729.04,0.632965087890625
annealingFromFluent,0.1,300,70,26,13547.41,0.6076674461364746
annealingFromFluent,0.1,300,70,27,13444.92,0.5911164283752441
annealingFromFluent,0.1,300,70,28,12884.68,0.6290576457977295
annealingFromFluent,0.1,300,70,29,13158.99,0.6455893516540527
annealingFromFluent,0.1,300,70,30,14177.35,0.6280877590179443
annealingFromFluent,0.1,300,70,31,14329.84,0.5759446620941162
